Entry Price;Hedge50 Profit;RF Profit;Arb Profit;Budget Limit;Risk Threshold;Target Loss;Total PnL ($);Total Invested ($);Entry size;Wins;Losses;Total Markets
0,42;0,21;0,05;0,3;80;-0,3;-0,01;-68,39;17522,13;10;364;56;420
0,42;0,11;0,1;0,25;60;-0,3;0,05;-68,61;17672,33;15;323;97;420
0,42;0,05;0,1;0,35;80;-0,3;-0,08;-68,7;21242,49;10;338;82;420
0,42;0,01;0,1;0,25;60;-0,3;0,05;-68,71;16217,08;15;336;84;420
0,42;0,21;0,1;0,25;60;-0,5;-0,01;-68,79;17526,05;15;322;98;420
0,42;0,21;0,1;0,2;105;-0,5;-0,08;-69,2;21587,67;10;357;63;420
0,42;0,16;0,1;0,25;60;-0,5;-0,08;-69,35;15435,37;10;336;84;420
0,42;0,21;0,05;0,3;80;-0,3;0,05;-69,5;17528,6;10;365;55;420
0,42;0,21;0,1;0,25;60;-0,5;0,05;-70,28;17531,4;15;323;97;420
0,42;0,21;0,05;0,25;60;-0,3;0,05;-70,52;17024,73;15;353;67;420
0,42;0,16;0,1;0,25;60;-0,3;0,05;-70,79;15443,97;10;337;83;420
0,42;0,16;0,1;0,25;60;-0,3;-0,01;-71,43;15440,58;10;336;84;420
0,42;0,01;0,15;0,2;60;-0,3;-0,08;-72,63;15799,99;15;330;90;420
0,42;0,21;0,05;0,3;80;-0,5;0,05;-73,14;20952,82;15;357;63;420
0,42;0,11;0,1;0,25;105;-0,5;-0,08;-73,17;26234,45;15;349;71;420
0,42;0,21;0,15;0,2;105;-0,3;-0,08;-74,11;26455,76;15;333;87;420
0,42;0,01;0,15;0,2;105;-0,3;-0,08;-74,14;20774,87;10;360;60;420
0,42;0,01;0,15;0,2;60;-0,3;-0,01;-74,39;15973,56;15;330;90;420
0,42;0,01;0,1;0,3;80;-0,5;0,05;-74,43;20451,57;15;344;76;420
0,42;0,11;0,15;0,2;60;-0,3;0,05;-74,68;15690,4;10;330;90;420
0,42;0,21;0,15;0,2;105;-0,3;0,05;-75,41;25979,91;15;336;84;420
0,42;0,16;0,1;0,25;60;-0,3;-0,08;-75,54;15440,03;10;336;84;420
0,42;0,11;0,15;0,25;80;-0,5;-0,08;-75,69;21004,59;10;336;84;420
0,42;0,16;0,05;0,2;60;-0,5;-0,08;-76,14;13142,53;10;369;51;420
0,42;0,05;0,15;0,2;60;-0,5;-0,08;-76,35;17115,77;15;321;99;420
0,42;0,11;0,15;0,2;60;-0,3;-0,01;-76,53;15943,97;10;328;92;420
0,42;0,01;0,15;0,25;60;-0,5;0,05;-77,11;14658,53;10;341;79;420
0,42;0,05;0,15;0,2;60;-0,3;-0,08;-77,44;17139,98;15;320;100;420
0,42;0,01;0,15;0,2;60;-0,3;0,05;-77,56;15646,63;15;332;88;420
0,42;0,01;0,15;0,25;60;-0,5;-0,08;-77,65;14692,35;10;341;79;420
0,42;0,16;0,05;0,2;60;-0,5;-0,01;-77,89;13144,28;10;369;51;420
0,42;0,21;0,1;0,25;60;-0,3;-0,08;-77,98;17537,3;15;323;97;420
0,42;0,16;0,05;0,2;60;-0,5;0,05;-78,27;13144,66;10;369;51;420
0,42;0,16;0,1;0,3;80;-0,5;0,05;-78,51;20223,03;10;340;80;420
0,42;0,16;0,1;0,3;80;-0,5;-0,01;-78,53;20217,82;10;339;81;420
0,42;0,21;0,05;0,3;80;-0,3;0,05;-78,9;20958,58;15;357;63;420
0,42;0,11;0,1;0,25;105;-0,5;-0,01;-79,83;26241,11;15;349;71;420
0,42;0,21;0,1;0,2;105;-0,3;-0,08;-80,15;21598,62;10;357;63;420
0,42;0,21;0,1;0,2;105;-0,3;-0,01;-80,37;21606,9;10;357;63;420
0,42;0,05;0,15;0,2;105;-0,5;-0,08;-80,42;23258,07;10;351;69;420
0,42;0,11;0,15;0,25;80;-0,5;-0,01;-80,52;21001,62;10;336;84;420
0,42;0,01;0,15;0,25;60;-0,3;0,05;-82,04;14663,46;10;341;79;420
0,42;0,16;0,1;0,2;105;-0,5;-0,08;-82,18;21588,41;10;361;59;420
0,42;0,16;0,1;0,3;80;-0,5;-0,08;-84,05;20217,29;10;339;81;420
0,42;0,21;0,05;0,35;60;-0,5;-0,08;-84,41;17799,16;15;341;79;420
0,42;0,21;0,05;0,35;60;-0,5;0,05;-84,51;17807,92;15;342;78;420
0,42;0,21;0,1;0,2;105;-0,3;0,05;-84,55;21553,47;10;358;62;420
0,42;0,21;0,05;0,35;60;-0,5;-0,01;-84,68;17804,08;15;341;79;420
0,42;0,11;0,15;0,25;80;-0,5;0,05;-84,72;20998,7;10;336;84;420
0,42;0,05;0,05;0,2;60;-0,5;0,05;-84,77;15145,16;15;360;60;420
0,42;0,16;0,1;0,2;105;-0,5;-0,01;-84,93;21591,16;10;361;59;420
0,42;0,05;0,15;0,35;105;-0,5;-0,08;-85,01;28074,21;10;328;92;420
0,42;0,05;0,05;0,2;60;-0,5;-0,08;-85,53;15137,38;15;359;61;420
0,42;0,05;0,05;0,2;60;-0,5;-0,01;-85,93;15142,36;15;359;61;420
0,42;0,16;0,05;0,3;105;-0,5;-0,08;-86,05;20096,84;10;374;46;420
0,42;0,05;0,1;0,25;105;-0,5;-0,08;-86,17;25795,85;15;348;72;420
0,42;0,05;0,15;0,2;105;-0,5;0,05;-86,27;22700,91;10;352;68;420
0,42;0,01;0,15;0,25;60;-0,3;-0,08;-86,29;14700,99;10;341;79;420
0,42;0,11;0,15;0,2;60;-0,5;-0,01;-86,29;15854,18;10;328;92;420
0,42;0,05;0,05;0,2;60;-0,3;0,05;-86,62;15147,01;15;360;60;420
0,42;0,11;0,1;0,25;105;-0,5;0,05;-86,73;26248,01;15;348;72;420
0,42;0,01;0,1;0,3;60;-0,5;-0,01;-86,81;14623,95;10;345;75;420
0,42;0,05;0,05;0,2;60;-0,3;-0,08;-86,95;15138,8;15;359;61;420
0,42;0,21;0,1;0,25;105;-0,5;-0,08;-87,32;25982,51;15;345;75;420
0,42;0,05;0,05;0,2;60;-0,3;-0,01;-88,44;15144,87;15;359;61;420
0,42;0,11;0,15;0,2;60;-0,3;-0,08;-88,53;15884,76;10;328;92;420
0,42;0,21;0,15;0,2;105;-0,5;-0,01;-88,54;26429,48;15;333;87;420
0,42;0,16;0,05;0,3;105;-0,3;-0,08;-89,39;20100,18;10;374;46;420
0,42;0,21;0,1;0,25;60;-0,3;-0,01;-89,49;17546,1;15;322;98;420
0,42;0,01;0,15;0,25;60;-0,5;-0,01;-90,12;14667,49;10;340;80;420
0,42;0,11;0,1;0,25;80;-0,3;0,05;-90,33;19084,31;10;352;68;420
0,42;0,01;0,15;0,2;60;-0,5;-0,01;-91;15788,17;15;330;90;420
0,42;0,16;0,1;0,2;105;-0,5;0,05;-91,08;21597,31;10;361;59;420
0,42;0,01;0,1;0,2;60;-0,5;0,05;-91,1;15396,1;15;342;78;420
0,42;0,21;0,05;0,35;60;-0,3;-0,08;-91,25;17806;15;341;79;420
0,42;0,01;0,1;0,3;60;-0,3;-0,01;-91,36;14628,5;10;345;75;420
0,42;0,21;0,05;0,35;60;-0,3;-0,01;-91,45;17810,85;15;341;79;420
0,42;0,11;0,15;0,25;80;-0,5;0,05;-91,49;23034,35;15;320;100;420
0,42;0,11;0,05;0,3;60;-0,5;-0,08;-91,52;16992,86;15;349;71;420
0,42;0,05;0,15;0,35;105;-0,3;-0,08;-91,6;28080,8;10;328;92;420
0,42;0,01;0,1;0,3;60;-0,5;-0,08;-91,82;14620,6;10;345;75;420
0,42;0,21;0,1;0,25;80;-0,3;0,05;-92,08;18822,73;10;348;72;420
0,42;0,21;0,1;0,25;80;-0,3;-0,08;-92,21;18811,41;10;347;73;420
0,42;0,11;0,05;0,25;105;-0,5;-0,08;-92,28;22401,43;15;372;48;420
0,42;0,16;0,1;0,35;105;-0,5;-0,01;-92,35;26354,39;10;341;79;420
0,42;0,11;0,15;0,25;80;-0,5;-0,08;-92,48;23024,19;15;319;101;420
0,42;0,05;0,15;0,3;105;-0,5;-0,08;-92,63;26650,39;10;337;83;420
0,42;0,21;0,15;0,35;60;-0,5;-0,08;-92,86;18414,25;10;310;110;420
0,42;0,21;0,05;0,35;105;-0,5;-0,08;-93,14;22192;10;368;52;420
0,42;0,21;0,1;0,3;60;-0,5;-0,01;-93,28;16273,77;10;334;86;420
0,42;0,21;0,1;0,25;80;-0,3;-0,01;-93,43;18818,77;10;347;73;420
0,42;0,21;0,05;0,35;60;-0,3;0,05;-93,47;17816,88;15;342;78;420
0,42;0,05;0,1;0,25;105;-0,5;-0,01;-93,63;25803,31;15;348;72;420
0,42;0,16;0,05;0,3;105;-0,5;-0,01;-94,11;20104,9;10;374;46;420
0,42;0,11;0,1;0,25;80;-0,3;-0,08;-94,22;19077,37;10;351;69;420
0,42;0,21;0,05;0,35;105;-0,5;-0,01;-94,38;22201,43;10;368;52;420
0,42;0,21;0,05;0,35;105;-0,3;-0,08;-94,43;22193,29;10;368;52;420
0,42;0,01;0,15;0,3;60;-0,5;0,05;-94,48;17121,88;15;322;98;420
0,42;0,21;0,1;0,3;60;-0,5;-0,08;-94,61;16271,07;10;334;86;420
0,42;0,11;0,1;0,25;80;-0,3;-0,01;-94,85;19083,8;10;351;69;420
0,42;0,16;0,1;0,35;105;-0,5;-0,08;-95,12;26349,13;10;341;79;420
0,42;0,21;0,05;0,35;105;-0,3;-0,01;-95,55;22202,6;10;368;52;420
0,42;0,01;0,05;0,2;60;-0,3;-0,08;-95,65;11990,21;10;376;44;420
0,42;0,01;0,1;0,2;60;-0,5;-0,08;-95,65;15392,17;15;341;79;420
0,42;0,01;0,05;0,2;60;-0,5;-0,08;-95,69;11990,25;10;376;44;420
0,42;0,01;0,15;0,3;60;-0,5;-0,08;-95,85;17114,76;15;321;99;420
0,42;0,11;0,05;0,3;60;-0,5;-0,01;-95,93;16997,27;15;349;71;420
0,42;0,16;0,1;0,3;80;-0,3;-0,01;-96,08;20235,37;10;339;81;420
0,42;0,21;0,1;0,25;105;-0,5;-0,01;-96,16;25991,35;15;345;75;420
0,42;0,01;0,1;0,3;60;-0,3;-0,08;-96,27;14625,05;10;345;75;420
0,42;0,01;0,1;0,25;80;-0,5;-0,08;-96,36;19447,47;15;346;74;420
0,42;0,01;0,1;0,3;80;-0,3;0,05;-96,4;20439,59;15;344;76;420
0,42;0,01;0,05;0,2;60;-0,5;-0,01;-96,47;11991,72;10;376;44;420
0,42;0,11;0,15;0,2;60;-0,5;0,05;-96,48;15681,35;10;329;91;420
0,42;0,01;0,1;0,2;60;-0,5;-0,01;-96,83;15397,89;15;341;79;420
0,42;0,05;0,15;0,3;105;-0,5;0,05;-97,14;26668,93;10;337;83;420
0,42;0,05;0,1;0,25;105;-0,5;0,05;-97,46;25807,14;15;348;72;420
0,42;0,11;0,05;0,25;105;-0,5;-0,01;-97,57;22406,72;15;372;48;420
0,42;0,01;0,15;0,3;60;-0,5;-0,01;-97,58;17121,04;15;321;99;420
0,42;0,21;0,1;0,35;60;-0,3;-0,08;-97,59;17341,14;10;327;93;420
0,42;0,21;0,1;0,25;105;-0,3;-0,08;-97,81;25990,81;15;345;75;420
0,42;0,01;0,1;0,25;80;-0,5;0,05;-98,05;17488,22;10;361;59;420
0,42;0,21;0,05;0,35;105;-0,5;0,05;-98,12;22212,25;10;369;51;420
0,42;0,01;0,05;0,2;60;-0,3;-0,01;-98,44;11993,69;10;376;44;420
0,42;0,11;0,15;0,2;60;-0,5;-0,08;-98,54;15820,57;10;328;92;420
0,42;0,11;0,15;0,25;80;-0,5;-0,01;-98,55;23036,24;15;319;101;420
0,42;0,16;0,05;0,3;105;-0,3;-0,01;-98,62;20109,41;10;374;46;420
0,42;0,21;0,1;0,35;60;-0,5;-0,08;-98,64;17336,98;10;327;93;420
0,42;0,16;0,1;0,35;105;-0,5;0,05;-98,72;26367,7;10;342;78;420
0,42;0,16;0,1;0,3;80;-0,3;0,05;-98,9;20243,42;10;340;80;420
0,42;0,11;0,05;0,3;60;-0,5;0,05;-99,05;17000,39;15;349;71;420
0,42;0,16;0,1;0,3;80;-0,3;-0,08;-99,11;20232,35;10;339;81;420
0,42;0,16;0,1;0,35;105;-0,3;-0,01;-99,28;26361,32;10;341;79;420
0,42;0,01;0,15;0,25;60;-0,3;-0,01;-99,8;14677,17;10;340;80;420
0,42;0,21;0,05;0,35;105;-0,3;0,05;-99,83;22213,96;10;369;51;420
0,42;0,05;0,15;0,3;105;-0,5;-0,01;-99,98;26663,74;10;337;83;420
0,42;0,21;0,1;0,3;60;-0,3;-0,01;-100,03;16280,52;10;334;86;420
0,42;0,21;0,15;0,2;105;-0,5;0,05;-100,07;25990,86;15;335;85;420
0,42;0,21;0,15;0,25;105;-0,5;0,05;-100,24;24942,66;10;339;81;420
0,42;0,21;0,1;0,25;60;-0,3;0,05;-100,4;17544,62;15;323;97;420
0,42;0,05;0,15;0,35;105;-0,5;-0,01;-100,49;28090,89;10;328;92;420
0,42;0,05;0,15;0,2;105;-0,3;-0,08;-100,82;23321,92;10;351;69;420
0,42;0,16;0,1;0,35;105;-0,3;-0,08;-101,1;26355,11;10;341;79;420
0,42;0,01;0,1;0,2;60;-0,3;0,05;-101,37;15406,37;15;342;78;420
0,42;0,01;0,1;0,25;80;-0,5;-0,01;-101,48;17485,45;10;360;60;420
0,42;0,21;0,1;0,3;60;-0,3;-0,08;-101,54;16278;10;334;86;420
0,42;0,21;0,15;0,35;60;-0,3;-0,08;-101,71;18425,32;10;310;110;420
0,42;0,01;0,1;0,3;60;-0,5;0,05;-101,95;14626,33;10;346;74;420
0,42;0,21;0,15;0,35;60;-0,5;0,05;-102,37;18429,13;10;312;108;420
0,42;0,16;0,05;0,3;105;-0,5;0,05;-102,41;20113,2;10;373;47;420
0,42;0,11;0,05;0,25;105;-0,5;0,05;-102,45;22411,6;15;371;49;420
0,42;0,05;0,05;0,2;60;-0,3;0,05;-102,85;12720,49;10;371;49;420
0,42;0,05;0,1;0,35;60;-0,5;-0,01;-102,95;17146,41;10;329;91;420
0,42;0,05;0,15;0,3;105;-0,3;-0,08;-103,31;26661,07;10;337;83;420
0,42;0,05;0,1;0,35;60;-0,5;-0,08;-103,55;17142,72;10;329;91;420
0,42;0,01;0,1;0,25;80;-0,3;-0,08;-103,63;19454,74;15;346;74;420
0,42;0,21;0,1;0,25;105;-0,5;0,05;-103,63;25998,82;15;345;75;420
0,42;0,05;0,05;0,2;60;-0,3;-0,08;-103,76;12713,03;10;370;50;420
0,42;0,01;0,1;0,25;80;-0,5;-0,01;-103,82;19454,93;15;346;74;420
0,42;0,01;0,1;0,2;60;-0,3;-0,08;-103,98;15400,5;15;341;79;420
0,42;0,05;0,05;0,2;60;-0,3;-0,01;-104,17;12717,93;10;370;50;420
0,42;0,01;0,15;0,3;60;-0,3;-0,01;-104,71;17145,4;15;321;99;420
0,42;0,01;0,15;0,3;60;-0,3;0,05;-104,9;17141,16;15;324;96;420
0,42;0,05;0,1;0,25;80;-0,5;-0,08;-105,15;21146,51;15;337;83;420
0,42;0,16;0,05;0,3;105;-0,3;0,05;-105,43;20116,22;10;373;47;420
0,42;0,21;0,15;0,25;105;-0,5;-0,08;-105,67;24958,83;10;337;83;420
0,42;0,16;0,05;0,3;80;-0,5;0,05;-105,82;17151,87;10;367;53;420
0,42;0,11;0,15;0,25;80;-0,3;0,05;-105,84;23048,43;15;320;100;420
0,42;0,01;0,1;0,25;80;-0,3;0,05;-106,22;17496,39;10;361;59;420
0,42;0,11;0,1;0,3;80;-0,5;-0,08;-106,22;22600,6;15;327;93;420
0,42;0,01;0,1;0,3;60;-0,3;0,05;-106,24;14630,62;10;346;74;420
0,42;0,01;0,1;0,25;80;-0,5;-0,08;-106,47;17486,06;10;360;60;420
0,42;0,16;0,1;0,35;105;-0,3;0,05;-106,53;26375,51;10;342;78;420
0,42;0,16;0,05;0,3;80;-0,5;-0,01;-106,55;17147,38;10;366;54;420
0,42;0,21;0,05;0,2;105;-0,5;-0,08;-106,65;22005,72;15;370;50;420
0,42;0,01;0,05;0,2;60;-0,5;0,05;-106,69;11968,66;10;375;45;420
0,42;0,21;0,15;0,35;60;-0,5;-0,01;-107,29;18422,28;10;309;111;420
0,42;0,01;0,1;0,25;80;-0,5;0,05;-107,31;19458,42;15;346;74;420
0,42;0,01;0,05;0,2;60;-0,3;0,05;-107,67;11969,64;10;375;45;420
0,42;0,16;0,05;0,3;80;-0,5;-0,08;-107,71;17142,48;10;366;54;420
0,42;0,01;0,1;0,2;60;-0,3;-0,01;-107,87;15408,93;15;341;79;420
0,42;0,11;0,1;0,3;80;-0,5;-0,01;-107,87;22607,97;15;327;93;420
0,42;0,21;0,15;0,25;105;-0,3;0,05;-108,26;24884,67;10;339;81;420
0,42;0,05;0,15;0,35;105;-0,3;-0,01;-108,33;28098,73;10;328;92;420
0,42;0,05;0,15;0,3;105;-0,3;0,05;-108,65;26680,44;10;337;83;420
0,42;0,11;0,15;0,25;80;-0,3;-0,08;-108,87;23040,31;15;319;101;420
0,42;0,05;0,15;0,25;80;-0,3;0,05;-108,99;20616,32;10;339;81;420
0,42;0,21;0,1;0,35;60;-0,3;-0,01;-109,03;17350,6;10;326;94;420
0,42;0,21;0,1;0,25;80;-0,5;-0,08;-109,37;21537,21;15;333;87;420
0,42;0,21;0,1;0,25;105;-0,3;-0,01;-109,43;26002,43;15;345;75;420
0,42;0,21;0,1;0,35;60;-0,3;-0,08;-109,73;18752,3;15;314;106;420
0,42;0,01;0,15;0,3;60;-0,3;-0,08;-109,96;17132,66;15;321;99;420
0,42;0,21;0,1;0,35;60;-0,5;-0,01;-110,08;18748,83;15;314;106;420
0,42;0,21;0,15;0,25;105;-0,5;-0,01;-110,09;24947,98;10;337;83;420
0,42;0,21;0,1;0,35;60;-0,5;-0,08;-110,19;18744,29;15;314;106;420
0,42;0,05;0,1;0,25;80;-0,5;-0,01;-110,32;21151,68;15;337;83;420
0,42;0,21;0,1;0,25;80;-0,5;-0,01;-110,33;21544,32;15;333;87;420
0,42;0,21;0,1;0,2;60;-0,5;-0,08;-110,78;15008,16;10;345;75;420
0,42;0,21;0,1;0,25;80;-0,5;0,05;-110,8;21550,11;15;334;86;420
0,42;0,05;0,1;0,35;60;-0,3;-0,08;-110,87;17150,04;10;329;91;420
0,42;0,21;0,05;0,2;105;-0,5;-0,01;-110,93;22010;15;370;50;420
0,42;0,21;0,1;0,2;60;-0,5;-0,01;-111,03;15008,41;10;345;75;420
0,42;0,01;0,1;0,25;80;-0,3;-0,01;-111,14;17495,11;10;360;60;420
0,42;0,21;0,15;0,2;105;-0,5;-0,08;-111,2;26381,04;15;333;87;420
0,42;0,21;0,15;0,35;60;-0,3;-0,01;-111,32;18432,88;10;309;111;420
0,42;0,21;0,15;0,35;60;-0,3;0,05;-111,32;18431,75;10;312;108;420
0,42;0,05;0,1;0,25;80;-0,5;0,05;-111,47;21152,83;15;337;83;420
0,42;0,21;0,1;0,2;60;-0,5;0,05;-111,73;15009,11;10;345;75;420
0,42;0,21;0,1;0,35;60;-0,5;0,05;-111,77;17355,48;10;329;91;420
0,42;0,01;0,1;0,25;80;-0,3;-0,01;-112,04;19463,15;15;346;74;420
0,42;0,05;0,1;0,35;60;-0,3;-0,01;-112,28;17155,74;10;329;91;420
0,42;0,21;0,05;0,2;105;-0,3;-0,08;-112,37;22011,44;15;370;50;420
0,42;0,05;0,1;0,25;80;-0,3;-0,08;-112,63;21153,99;15;337;83;420
0,42;0,21;0,1;0,3;60;-0,5;0,05;-112,63;16276,6;10;334;86;420
0,42;0,21;0,1;0,35;60;-0,5;0,05;-113,03;18755,79;15;315;105;420
0,42;0,05;0,15;0,25;80;-0,3;-0,01;-113,16;20666,69;10;338;82;420
0,42;0,05;0,15;0,2;80;-0,3;-0,01;-113,8;21577,87;15;332;88;420
0,42;0,11;0,1;0,3;80;-0,3;-0,01;-114,05;22594,14;15;327;93;420
0,42;0,21;0,1;0,35;60;-0,5;-0,01;-114,3;17346,24;10;326;94;420
0,42;0,05;0,15;0,3;105;-0,3;-0,01;-114,48;26678,24;10;337;83;420
0,42;0,21;0,05;0,2;105;-0,5;0,05;-114,57;22013,64;15;370;50;420
0,42;0,21;0,1;0,25;80;-0,5;-0,08;-114,92;18806,78;10;347;73;420
0,42;0,01;0,1;0,25;80;-0,3;0,05;-115,06;19466,17;15;346;74;420
0,42;0,01;0,1;0,25;80;-0,3;-0,08;-115,12;17494,71;10;360;60;420
0,42;0,21;0,1;0,35;60;-0,3;0,05;-115,21;17355,7;10;329;91;420
0,42;0,16;0,05;0,35;80;-0,5;-0,01;-115,59;18512,16;10;362;58;420
0,42;0,21;0,15;0,25;105;-0,3;-0,08;-115,97;24903,12;10;337;83;420
0,42;0,05;0,15;0,35;105;-0,5;0,05;-116,34;28097,55;10;328;92;420
0,42;0,11;0,1;0,3;80;-0,3;-0,08;-117,24;22585,85;15;327;93;420
0,42;0,21;0,1;0,25;105;-0,3;0,05;-117,71;26010,71;15;345;75;420
0,42;0,11;0,15;0,35;105;-0,5;-0,08;-117,75;32089,46;15;316;104;420
0,42;0,21;0,1;0,3;60;-0,3;0,05;-117,95;16281,91;10;334;86;420
0,42;0,21;0,1;0,2;60;-0,3;-0,08;-118,52;15015,9;10;345;75;420
0,42;0,01;0,05;0,25;60;-0,3;-0,01;-118,56;15258,48;15;358;62;420
0,42;0,21;0,1;0,2;60;-0,3;-0,01;-118,66;15016,04;10;345;75;420
0,42;0,21;0,1;0,2;60;-0,3;0,05;-118,94;15016,32;10;345;75;420
0,42;0,05;0,1;0,25;80;-0,3;-0,01;-119,34;21160,7;15;337;83;420
0,42;0,11;0,15;0,25;80;-0,3;-0,01;-119,37;23056,79;15;319;101;420
0,42;0,16;0,1;0,2;60;-0,5;-0,08;-119,38;16841,47;15;329;91;420
0,42;0,21;0,05;0,2;105;-0,3;-0,01;-119,44;22018,51;15;370;50;420
0,42;0,11;0,1;0,35;60;-0,5;-0,01;-119,87;18877,63;15;313;107;420
0,42;0,11;0,1;0,2;60;-0,3;0,05;-120,16;14784,56;10;345;75;420
0,42;0,01;0,05;0,25;60;-0,3;0,05;-120,2;15264,07;15;359;61;420
0,42;0,16;0,1;0,2;60;-0,5;-0,01;-120,2;16846,89;15;329;91;420
0,42;0,16;0,1;0,2;60;-0,5;0,05;-120,43;16851,11;15;330;90;420
0,42;0,05;0,1;0,25;80;-0,3;0,05;-120,53;21161,89;15;337;83;420
0,42;0,05;0,15;0,2;80;-0,5;-0,01;-120,64;21370,1;15;332;88;420
0,42;0,01;0,05;0,25;60;-0,3;-0,08;-120,75;15256,1;15;358;62;420
0,42;0,11;0,1;0,35;60;-0,5;0,05;-120,81;18882,63;15;314;106;420
0,42;0,11;0,1;0,25;80;-0,5;-0,08;-120,98;19072,83;10;351;69;420
0,42;0,11;0,1;0,35;60;-0,5;-0,08;-121,33;18874,39;15;313;107;420
0,42;0,05;0,1;0,2;105;-0,5;0,05;-121,36;20797,97;10;363;57;420
0,42;0,01;0,05;0,25;60;-0,5;-0,08;-121,4;15250,71;15;358;62;420
0,42;0,21;0,1;0,25;80;-0,5;-0,01;-121,51;18813,37;10;347;73;420
0,42;0,05;0,15;0,2;80;-0,5;-0,08;-121,82;21352,61;15;332;88;420
0,42;0,01;0,05;0,25;60;-0,5;-0,01;-122,18;15251,49;15;358;62;420
0,42;0,21;0,15;0,25;105;-0,3;-0,01;-122,29;24894,17;10;337;83;420
0,42;0,21;0,1;0,25;80;-0,3;-0,08;-122,32;21550,16;15;333;87;420
0,42;0,05;0,15;0,35;105;-0,3;0,05;-122,55;28103,76;10;328;92;420
0,42;0,21;0,05;0,2;105;-0,3;0,05;-123,88;22022,95;15;370;50;420
0,42;0,21;0,1;0,35;60;-0,3;-0,01;-123,9;18755,57;15;313;107;420
0,42;0,05;0,1;0,35;60;-0,5;0,05;-124,48;17151,65;10;329;91;420
0,42;0,11;0,15;0,35;105;-0,5;-0,01;-124,79;32111,46;15;316;104;420
0,42;0,21;0,1;0,25;80;-0,3;-0,01;-125,07;21559,06;15;333;87;420
0,42;0,05;0,05;0,2;60;-0,5;-0,08;-125,16;12709,71;10;370;50;420
0,42;0,21;0,1;0,25;80;-0,3;0,05;-125,26;21564,57;15;334;86;420
0,42;0,21;0,1;0,25;80;-0,5;0,05;-125,35;18817,21;10;347;73;420
0,42;0,11;0,15;0,35;105;-0,3;-0,08;-125,59;32101,69;15;316;104;420
0,42;0,16;0,1;0,35;105;-0,5;-0,01;-125,59;29270,14;15;334;86;420
0,42;0,21;0,1;0,35;60;-0,3;0,05;-125,62;18765,15;15;315;105;420
0,42;0,11;0,1;0,25;80;-0,5;-0,01;-125,76;19077,61;10;351;69;420
0,42;0,11;0,1;0,3;80;-0,5;0,05;-126,04;22611,09;15;327;93;420
0,42;0,05;0,15;0,3;80;-0,5;-0,01;-126,16;23491,22;15;318;102;420
0,42;0,01;0,05;0,25;60;-0,5;0,05;-126,39;15255,7;15;358;62;420
0,42;0,16;0,1;0,3;60;-0,5;-0,01;-126,42;16449,88;10;328;92;420
0,42;0,05;0,15;0,3;80;-0,5;-0,08;-126,5;23479,76;15;318;102;420
0,42;0,05;0,1;0,25;80;-0,5;-0,01;-126,54;19131,75;10;351;69;420
0,42;0,05;0,15;0,25;80;-0,3;-0,08;-126,65;20627,53;10;337;83;420
0,42;0,01;0,05;0,25;80;-0,5;0,05;-127,2;14860,56;10;378;42;420
0,42;0,05;0,15;0,2;80;-0,3;-0,08;-127,67;21492,11;15;331;89;420
0,42;0,11;0,1;0,35;60;-0,3;-0,08;-127,84;18880,9;15;313;107;420
0,42;0,11;0,1;0,35;60;-0,3;-0,01;-128,06;18885,82;15;313;107;420
0,42;0,11;0,1;0,25;80;-0,5;0,05;-128,16;19080,01;10;351;69;420
0,42;0,01;0,05;0,25;80;-0,5;-0,01;-128,28;14855,44;10;377;43;420
0,42;0,16;0,1;0,3;60;-0,5;-0,08;-128,37;16447,89;10;328;92;420
0,42;0,16;0,1;0,2;60;-0,3;0,05;-129,12;16859,8;15;330;90;420
0,42;0,11;0,1;0,2;60;-0,3;-0,01;-129,46;14789,93;10;344;76;420
0,42;0,05;0,15;0,2;80;-0,3;0,05;-129,58;21125,44;15;333;87;420
0,42;0,11;0,1;0,35;60;-0,3;0,05;-129,58;18891,4;15;314;106;420
0,42;0,05;0,05;0,2;60;-0,5;-0,01;-129,86;12714,41;10;370;50;420
0,42;0,05;0,1;0,25;80;-0,5;0,05;-130,12;19136,12;10;351;69;420
0,42;0,05;0,1;0,2;105;-0,5;-0,08;-130,25;20849,59;10;362;58;420
0,42;0,16;0,15;0,2;60;-0,3;-0,01;-130,66;15757,89;10;326;94;420
0,42;0,11;0,1;0,2;60;-0,3;-0,08;-130,82;14786,75;10;344;76;420
0,42;0,05;0,1;0,35;60;-0,3;0,05;-130,89;17158,06;10;329;91;420
0,42;0,16;0,1;0,3;60;-0,3;-0,01;-131,11;16454,57;10;328;92;420
0,42;0,16;0,1;0,2;60;-0,3;-0,08;-131,35;16853,44;15;329;91;420
0,42;0,05;0,1;0,25;80;-0,3;-0,01;-131,38;19136,59;10;351;69;420
0,42;0,05;0,1;0,2;105;-0,3;0,05;-131,67;20808,28;10;363;57;420
0,42;0,01;0,05;0,25;80;-0,3;0,05;-131,9;14865,26;10;378;42;420
0,42;0,05;0,05;0,2;60;-0,5;0,05;-132,06;12716,61;10;370;50;420
0,42;0,01;0,05;0,25;80;-0,3;-0,01;-132,19;14859,35;10;377;43;420
0,42;0,05;0,1;0,2;105;-0,5;-0,01;-132,21;20900,09;10;362;58;420
0,42;0,21;0,15;0,3;80;-0,5;0,05;-132,24;21616,87;10;324;96;420
