Entry Price;Hedge50 Profit;RF Profit;Arb Profit;Budget Limit;Risk Threshold;Target Loss;Total PnL ($);Total Invested ($);Entry size;Wins;Losses;Total Markets
0,42;0,16;0,15;0,2;60;-0,5;-0,01;163,21;17269,06;15;319;101;420
0,42;0,16;0,15;0,2;60;-0,3;-0,01;148,23;17352,09;15;319;101;420
0,42;0,16;0,15;0,2;80;-0,3;-0,01;134,92;21551,05;15;329;91;420
0,42;0,16;0,15;0,2;60;-0,5;-0,08;124,77;17242,46;15;319;101;420
0,42;0,16;0,15;0,2;60;-0,5;0,05;119,07;17134,30;15;320;100;420
0,42;0,16;0,15;0,2;80;-0,5;-0,01;116,70;21346,11;15;329;91;420
0,42;0,16;0,15;0,2;60;-0,3;-0,08;106,07;17268,76;15;318;102;420
0,42;0,16;0,15;0,2;60;-0,3;0,05;105,48;17135,28;15;320;100;420
0,42;0,16;0,15;0,2;80;-0,3;-0,08;103,54;21432,36;15;328;92;420
0,42;0,16;0,15;0,2;80;-0,3;0,05;96,51;21108,88;15;330;90;420
0,42;0,16;0,15;0,2;80;-0,5;-0,08;89,04;21291,28;15;329;91;420
0,42;0,16;0,15;0,2;80;-0,5;0,05;72,61;21111,75;15;329;91;420
0,42;0,16;0,15;0,2;60;-0,3;-0,01;62,78;15811,09;10;336;84;420
0,42;0,16;0,15;0,2;60;-0,5;-0,01;61,78;15664,05;10;336;84;420
0,42;0,16;0,15;0,2;60;-0,3;0,05;59,54;15614,61;10;338;82;420
0,42;0,16;0,15;0,25;60;-0,5;0,05;58,07;16550,21;10;324;96;420
0,42;0,16;0,15;0,2;60;-0,3;-0,08;54,52;15691,55;10;336;84;420
0,42;0,16;0,15;0,2;60;-0,5;-0,08;46,54;15657,31;10;336;84;420
0,42;0,16;0,15;0,25;60;-0,5;-0,01;45,62;16558,66;10;323;97;420
0,42;0,16;0,15;0,25;60;-0,5;-0,08;44,84;16554,82;10;323;97;420
0,42;0,16;0,15;0,25;60;-0,3;0,05;43,20;16565,08;10;324;96;420
0,42;0,16;0,15;0,2;60;-0,5;0,05;37,95;15613,33;10;337;83;420
0,42;0,16;0,15;0,25;60;-0,3;-0,08;33,66;16566,00;10;323;97;420
0,42;0,16;0,15;0,25;60;-0,5;-0,08;31,77;18641,80;15;310;110;420
0,42;0,16;0,15;0,25;60;-0,3;-0,01;30,40;16573,88;10;323;97;420
0,42;0,16;0,15;0,25;60;-0,5;-0,01;28,92;18649,25;15;310;110;420
0,42;0,16;0,15;0,25;60;-0,5;0,05;28,61;18653,55;15;311;109;420
0,42;0,16;0,15;0,25;60;-0,3;-0,08;14,83;18656,62;15;310;110;420
0,42;0,16;0,15;0,25;60;-0,3;-0,01;13,83;18664,18;15;310;110;420
0,42;0,16;0,15;0,25;60;-0,3;0,05;-4,03;18658,35;15;311;109;420
0,42;0,16;0,15;0,25;105;-0,5;-0,08;-4,29;25683,63;10;342;78;420
0,42;0,16;0,15;0,3;60;-0,3;0,05;-7,36;18968,02;15;309;111;420
0,42;0,16;0,15;0,25;105;-0,5;-0,01;-8,82;25664,88;10;342;78;420
0,42;0,16;0,15;0,3;60;-0,5;0,05;-12,35;18953,54;15;307;113;420
0,42;0,16;0,15;0,25;105;-0,5;0,05;-13,09;25623,70;10;343;77;420
0,42;0,16;0,15;0,3;60;-0,5;-0,01;-13,24;18950,56;15;306;114;420
0,42;0,16;0,15;0,3;60;-0,5;-0,08;-15,94;18948,79;15;306;114;420
0,42;0,16;0,15;0,25;105;-0,3;-0,08;-20,30;25699,64;10;342;78;420
0,42;0,16;0,15;0,3;60;-0,3;-0,08;-21,66;18968,86;15;306;114;420
0,42;0,16;0,15;0,25;105;-0,3;-0,01;-24,99;25681,05;10;342;78;420
0,42;0,16;0,15;0,3;60;-0,3;-0,01;-25,52;18970,67;15;305;115;420
0,42;0,16;0,15;0,25;105;-0,3;0,05;-29,13;25639,74;10;343;77;420
0,42;0,16;0,15;0,35;105;-0,5;-0,08;-79,99;29220,50;10;322;98;420
0,42;0,16;0,15;0,35;105;-0,5;-0,01;-82,94;29232,99;10;322;98;420
0,42;0,16;0,15;0,35;105;-0,3;-0,08;-87,50;29228,01;10;322;98;420
0,42;0,16;0,15;0,35;105;-0,3;-0,01;-97,28;29247,33;10;322;98;420
0,42;0,16;0,15;0,35;105;-0,5;0,05;-102,11;29200,01;10;323;97;420
0,42;0,16;0,15;0,25;80;-0,5;0,05;-105,33;22592,83;15;315;105;420
0,42;0,16;0,15;0,25;80;-0,5;-0,08;-107,60;22583,48;15;314;106;420
0,42;0,16;0,15;0,35;105;-0,3;0,05;-109,32;29207,22;10;323;97;420
0,42;0,16;0,15;0,25;80;-0,5;-0,01;-112,96;22595,07;15;314;106;420
0,42;0,16;0,15;0,2;105;-0,3;0,05;-114,10;22916,31;10;346;74;420
0,42;0,16;0,15;0,25;80;-0,3;0,05;-115,00;22602,50;15;315;105;420
0,42;0,16;0,15;0,3;80;-0,5;-0,01;-115,43;24157,29;15;311;109;420
0,42;0,16;0,15;0,25;80;-0,3;-0,08;-117,49;22593,37;15;314;106;420
0,42;0,16;0,15;0,2;105;-0,3;-0,01;-117,65;23457,46;10;344;76;420
0,42;0,16;0,15;0,3;80;-0,5;-0,08;-119,99;24150,07;15;311;109;420
0,42;0,16;0,15;0,3;80;-0,3;-0,01;-120,50;24195,79;15;311;109;420
0,42;0,16;0,15;0,25;80;-0,3;-0,01;-125,98;22608,09;15;314;106;420
0,42;0,16;0,15;0,3;80;-0,3;-0,08;-126,00;24185,80;15;311;109;420
0,42;0,16;0,15;0,2;105;-0,5;-0,01;-126,63;23215,44;10;344;76;420
0,42;0,16;0,15;0,2;105;-0,5;-0,08;-132,01;23243,48;10;345;75;420
0,42;0,16;0,15;0,3;80;-0,5;0,05;-139,69;24171,73;15;312;108;420
0,42;0,16;0,15;0,2;105;-0,3;-0,08;-146,98;23332,23;10;345;75;420
0,42;0,16;0,15;0,2;105;-0,5;0,05;-149,95;22918,61;10;345;75;420
0,42;0,16;0,15;0,3;80;-0,3;0,05;-166,73;24190,34;15;312;108;420
0,42;0,16;0,15;0,3;60;-0,5;0,05;-167,40;17808,04;10;312;108;420
0,42;0,16;0,15;0,3;60;-0,3;0,05;-170,17;17810,81;10;312;108;420
0,42;0,16;0,15;0,3;60;-0,5;-0,01;-171,97;17804,60;10;310;110;420
0,42;0,16;0,15;0,3;60;-0,5;-0,08;-177,62;17801,00;10;310;110;420
0,42;0,16;0,15;0,3;60;-0,3;-0,01;-179,05;17811,68;10;310;110;420
0,42;0,16;0,15;0,3;60;-0,3;-0,08;-182,45;17805,83;10;310;110;420
0,42;0,16;0,15;0,2;105;-0,3;-0,01;-198,19;26378,07;15;334;86;420
0,42;0,16;0,15;0,35;60;-0,5;-0,01;-201,96;18541,48;10;308;112;420
0,42;0,16;0,15;0,35;60;-0,5;-0,08;-205,77;18540,86;10;308;112;420
0,42;0,16;0,15;0,35;60;-0,5;0,05;-218,96;18542,31;10;308;112;420
0,42;0,21;0,05;0,25;105;-0,5;-0,08;302,66;22960,09;15;375;45;420
0,42;0,21;0,05;0,3;80;-0,5;-0,08;300,22;17103,13;10;370;50;420
0,42;0,21;0,05;0,3;80;-0,5;-0,01;300,16;17109,49;10;370;50;420
0,42;0,21;0,05;0,3;80;-0,5;0,05;300,07;17115,03;10;371;49;420
0,42;0,21;0,05;0,25;105;-0,3;-0,08;298,40;22964,35;15;375;45;420
0,42;0,21;0,05;0,3;80;-0,3;-0,08;296,25;17107,10;10;370;50;420
0,42;0,21;0,05;0,3;80;-0,3;-0,01;295,39;17114,26;10;370;50;420
0,42;0,21;0,05;0,25;105;-0,5;-0,01;294,36;22968,39;15;375;45;420
0,42;0,21;0,05;0,3;80;-0,3;0,05;293,75;17121,35;10;371;49;420
0,42;0,21;0,05;0,25;105;-0,3;-0,01;288,94;22973,81;15;375;45;420
0,42;0,21;0,05;0,25;105;-0,5;0,05;288,81;22973,94;15;375;45;420
0,42;0,21;0,05;0,25;105;-0,3;0,05;281,69;22981,06;15;375;45;420
0,42;0,21;0,05;0,3;105;-0,5;-0,08;245,86;20185,04;10;377;43;420
0,42;0,21;0,05;0,3;105;-0,3;-0,08;242,10;20188,80;10;377;43;420
0,42;0,21;0,05;0,3;105;-0,5;-0,01;235,28;20195,62;10;377;43;420
0,42;0,21;0,05;0,3;105;-0,3;-0,01;230,26;20200,64;10;377;43;420
0,42;0,21;0,05;0,3;105;-0,5;0,05;226,47;20204,43;10;377;43;420
0,42;0,21;0,05;0,25;80;-0,5;-0,08;226,15;19506,11;15;365;55;420
0,42;0,21;0,05;0,25;80;-0,5;-0,01;225,85;19512,42;15;365;55;420
0,42;0,21;0,05;0,25;80;-0,5;0,05;224,21;19519,26;15;366;54;420
0,42;0,21;0,05;0,25;80;-0,3;-0,08;223,41;19508,85;15;365;55;420
0,42;0,21;0,05;0,3;105;-0,3;0,05;221,35;20209,55;10;377;43;420
0,42;0,21;0,05;0,25;80;-0,3;-0,01;221,33;19516,94;15;365;55;420
0,42;0,21;0,05;0,25;80;-0,3;0,05;218,07;19525,40;15;366;54;420
0,42;0,21;0,05;0,3;105;-0,3;-0,08;199,96;23599,81;15;367;53;420
0,42;0,21;0,05;0,3;105;-0,5;-0,08;198,91;23600,86;15;367;53;420
0,42;0,21;0,05;0,3;105;-0,3;-0,01;191,41;23608,36;15;367;53;420
0,42;0,21;0,05;0,3;105;-0,5;-0,01;189,62;23610,15;15;367;53;420
0,42;0,21;0,05;0,3;105;-0,3;0,05;181,57;23618,20;15;367;53;420
0,42;0,21;0,05;0,3;105;-0,5;0,05;180,16;23619,61;15;367;53;420
0,42;0,21;0,05;0,3;60;-0,5;-0,08;163,73;14512,42;10;368;52;420
0,42;0,21;0,05;0,3;60;-0,5;-0,01;161,83;14514,32;10;368;52;420
0,42;0,21;0,05;0,3;60;-0,3;-0,08;159,38;14516,77;10;368;52;420
0,42;0,21;0,05;0,3;60;-0,5;0,05;157,33;14518,82;10;368;52;420
0,42;0,21;0,05;0,3;60;-0,3;-0,01;156,31;14519,84;10;368;52;420
0,42;0,21;0,05;0,25;80;-0,3;-0,08;153,50;16491,13;10;377;43;420
0,42;0,21;0,05;0,25;80;-0,3;-0,01;152,81;16497,92;10;377;43;420
0,42;0,21;0,05;0,25;80;-0,3;0,05;151,82;16504,20;10;378;42;420
0,42;0,21;0,05;0,3;60;-0,3;0,05;151,80;14524,35;10;368;52;420
0,42;0,21;0,05;0,25;80;-0,5;-0,08;129,99;16487,50;10;377;43;420
0,42;0,21;0,05;0,35;105;-0,5;-0,08;128,75;21459,63;10;370;50;420
0,42;0,21;0,05;0,35;105;-0,3;-0,08;125,25;21463,13;10;370;50;420
0,42;0,21;0,05;0,25;80;-0,5;-0,01;124,45;16493,04;10;377;43;420
0,42;0,21;0,05;0,25;80;-0,5;0,05;119,68;16497,81;10;377;43;420
0,42;0,21;0,05;0,35;105;-0,5;-0,01;119,20;21469,18;10;370;50;420
0,42;0,21;0,05;0,35;105;-0,3;-0,01;115,36;21473,02;10;370;50;420
0,42;0,21;0,05;0,35;105;-0,5;0,05;109,51;21478,87;10;370;50;420
0,42;0,21;0,05;0,35;105;-0,3;0,05;106,52;21481,87;10;370;50;420
0,42;0,21;0,05;0,2;80;-0,5;-0,08;88,48;18900,10;15;368;52;420
0,42;0,21;0,05;0,2;80;-0,3;-0,08;86,61;18901,97;15;368;52;420
0,42;0,21;0,05;0,2;80;-0,5;-0,01;82,65;18905,93;15;368;52;420
0,42;0,21;0,05;0,2;80;-0,3;-0,01;78,65;18909,93;15;368;52;420
0,42;0,21;0,05;0,25;60;-0,5;0,05;77,99;13950,91;10;366;54;420
0,42;0,21;0,05;0,25;60;-0,5;-0,01;77,68;13947,15;10;365;55;420
0,42;0,21;0,05;0,2;80;-0,5;0,05;77,26;18911,32;15;368;52;420
0,42;0,21;0,05;0,25;60;-0,5;-0,08;76,35;13943,78;10;365;55;420
0,42;0,21;0,05;0,25;60;-0,3;-0,01;75,87;13948,96;10;365;55;420
0,42;0,21;0,05;0,25;60;-0,3;0,05;74,97;13953,93;10;366;54;420
0,42;0,21;0,05;0,25;60;-0,3;-0,08;74,27;13945,86;10;365;55;420
0,42;0,21;0,05;0,2;60;-0,5;0,05;72,94;15907,70;15;359;61;420
0,42;0,21;0,05;0,2;80;-0,3;0,05;72,23;18916,35;15;368;52;420
0,42;0,21;0,05;0,2;60;-0,5;-0,01;72,18;15904,49;15;358;62;420
0,42;0,21;0,05;0,2;60;-0,5;-0,08;71,44;15900,63;15;358;62;420
0,42;0,21;0,05;0,35;105;-0,5;-0,08;69,97;25009,98;15;364;56;420
0,42;0,21;0,05;0,35;105;-0,3;-0,08;66,52;25013,43;15;364;56;420
0,42;0,21;0,05;0,2;60;-0,3;0,05;64,57;15916,07;15;359;61;420
0,42;0,21;0,05;0,2;60;-0,3;-0,01;63,10;15913,57;15;358;62;420
0,42;0,21;0,05;0,2;60;-0,3;-0,08;62,92;15909,15;15;358;62;420
0,42;0,21;0,05;0,35;105;-0,5;-0,01;60,18;25019,77;15;364;56;420
0,42;0,21;0,05;0,35;105;-0,3;-0,01;55,98;25023,97;15;364;56;420
0,42;0,21;0,05;0,35;105;-0,5;0,05;50,11;25029,84;15;364;56;420
0,42;0,21;0,05;0,35;105;-0,3;0,05;44,62;25035,33;15;364;56;420
0,42;0,21;0,05;0,35;60;-0,3;-0,01;22,93;15378,87;10;359;61;420
0,42;0,21;0,05;0,35;60;-0,3;-0,08;22,08;15375,29;10;359;61;420
0,42;0,21;0,05;0,35;60;-0,3;0,05;19,66;15385,98;10;360;60;420
0,42;0,21;0,05;0,25;60;-0,5;-0,01;19,31;16597,63;15;354;66;420
0,42;0,21;0,05;0,25;60;-0,5;-0,08;18,60;16593,76;15;354;66;420
0,42;0,21;0,05;0,25;60;-0,5;0,05;18,41;16602,50;15;355;65;420
0,42;0,21;0,05;0,2;60;-0,5;-0,08;17,12;13399,80;10;372;48;420
0,42;0,21;0,05;0,2;60;-0,5;-0,01;15,68;13401,24;10;372;48;420
0,42;0,21;0,05;0,2;60;-0,3;-0,08;15,22;13401,70;10;372;48;420
0,42;0,21;0,05;0,2;60;-0,5;0,05;13,47;13403,45;10;372;48;420
0,42;0,21;0,05;0,2;60;-0,3;-0,01;12,74;13404,18;10;372;48;420
0,42;0,21;0,05;0,2;60;-0,3;0,05;10,38;13406,54;10;372;48;420
0,42;0,21;0,05;0,25;60;-0,3;0,05;7,12;16614,51;15;355;65;420
0,42;0,21;0,05;0,25;60;-0,3;-0,01;4,58;16609,17;15;353;67;420
0,42;0,21;0,05;0,25;60;-0,3;-0,08;2,60;16602,05;15;353;67;420
0,42;0,21;0,05;0,35;60;-0,5;-0,08;0,81;15372,32;10;359;61;420
0,42;0,21;0,05;0,35;60;-0,5;-0,01;-1,45;15374,58;10;359;61;420
0,42;0,21;0,05;0,35;60;-0,5;0,05;-7,43;15380,56;10;359;61;420
0,42;0,21;0,05;0,35;80;-0,5;-0,08;-14,56;21365,64;15;354;66;420
0,42;0,21;0,05;0,35;80;-0,5;-0,01;-15,60;21372,96;15;354;66;420
0,42;0,21;0,05;0,35;80;-0,3;-0,08;-16,87;21367,95;15;354;66;420
0,42;0,21;0,05;0,35;80;-0,5;0,05;-17,26;21380,05;15;355;65;420
0,42;0,21;0,05;0,35;80;-0,3;-0,01;-18,39;21375,75;15;354;66;420
0,42;0,21;0,05;0,35;80;-0,3;0,05;-19,68;21382,47;15;355;65;420
0,42;0,21;0,05;0,2;105;-0,5;-0,08;-30,84;21533,55;15;377;43;420
0,42;0,21;0,05;0,3;80;-0,5;-0,08;-32,89;20294,95;15;359;61;420
0,42;0,21;0,05;0,2;105;-0,5;-0,01;-33,21;21535,92;15;377;43;420
0,42;0,21;0,05;0,2;105;-0,5;0,05;-35,78;21538,49;15;377;43;420
0,42;0,21;0,1;0,25;105;-0,5;-0,08;166,40;25316,61;15;351;69;420
0,42;0,21;0,1;0,25;105;-0,5;-0,01;162,14;25320,87;15;351;69;420
0,42;0,21;0,1;0,25;105;-0,3;-0,08;161,52;25321,49;15;351;69;420
0,42;0,21;0,1;0,25;105;-0,5;0,05;155,59;25327,42;15;351;69;420
0,42;0,21;0,1;0,25;105;-0,3;-0,01;154,04;25328,97;15;351;69;420
0,42;0,21;0,1;0,25;105;-0,3;0,05;146,26;25336,75;15;351;69;420
0,42;0,21;0,1;0,35;105;-0,5;-0,08;124,47;25752,05;10;342;78;420
0,42;0,21;0,1;0,25;80;-0,3;-0,08;123,92;18411,51;10;353;67;420
0,42;0,21;0,1;0,25;80;-0,3;-0,01;122,22;18419,31;10;353;67;420
0,42;0,21;0,1;0,25;80;-0,5;-0,01;120,06;21067,33;15;340;80;420
0,42;0,21;0,1;0,35;105;-0,3;-0,08;119,23;25757,29;10;342;78;420
0,42;0,21;0,1;0,25;80;-0,5;0,05;118,50;21074,09;15;341;79;420
0,42;0,21;0,1;0,25;80;-0,3;0,05;118,40;18428,42;10;354;66;420
0,42;0,21;0,1;0,25;80;-0,5;-0,08;118,35;21063,03;15;340;80;420
0,42;0,21;0,1;0,35;105;-0,5;-0,01;116,32;25765,57;10;342;78;420
0,42;0,21;0,1;0,25;80;-0,3;-0,08;113,73;21067,65;15;340;80;420
0,42;0,21;0,1;0,25;80;-0,3;0,05;111,59;21081,00;15;341;79;420
0,42;0,21;0,1;0,25;80;-0,3;-0,01;111,02;21076,37;15;340;80;420
0,42;0,21;0,1;0,35;105;-0,3;-0,01;109,89;25772,00;10;342;78;420
0,42;0,21;0,1;0,2;105;-0,3;-0,08;107,45;24086,52;15;356;64;420
0,42;0,21;0,1;0,3;105;-0,5;-0,08;103,41;23475,32;10;353;67;420
0,42;0,21;0,1;0,25;80;-0,5;-0,08;103,25;18405,04;10;353;67;420
0,42;0,21;0,1;0,2;105;-0,3;-0,01;103,10;24098,42;15;356;64;420
0,42;0,21;0,1;0,2;105;-0,3;0,05;102,33;24105,72;15;357;63;420
0,42;0,21;0,1;0,3;105;-0,3;-0,08;98,57;23480,16;10;353;67;420
0,42;0,21;0,1;0,3;105;-0,5;-0,01;97,55;23481,18;10;353;67;420
0,42;0,21;0,1;0,25;80;-0,5;-0,01;96,25;18412,04;10;353;67;420
0,42;0,21;0,1;0,35;105;-0,5;0,05;96,16;25775,77;10;342;78;420
0,42;0,21;0,1;0,2;105;-0,5;-0,08;93,77;24069,62;15;356;64;420
0,42;0,21;0,1;0,3;105;-0,3;-0,01;90,09;23488,64;10;353;67;420
0,42;0,21;0,1;0,35;105;-0,3;0,05;89,33;25782,60;10;342;78;420
0,42;0,21;0,1;0,25;80;-0,5;0,05;87,79;18420,50;10;353;67;420
0,42;0,21;0,1;0,2;105;-0,5;-0,01;87,43;24075,96;15;356;64;420
0,42;0,21;0,1;0,3;105;-0,5;0,05;86,14;23492,59;10;353;67;420
0,42;0,21;0,1;0,3;60;-0,5;-0,01;85,78;16158,58;10;340;80;420
0,42;0,21;0,1;0,2;105;-0,5;0,05;81,25;24082,14;15;356;64;420
0,42;0,21;0,1;0,3;105;-0,3;0,05;80,31;23498,42;10;353;67;420
0,42;0,21;0,1;0,3;60;-0,5;-0,08;78,79;16157,30;10;340;80;420
0,42;0,21;0,1;0,3;60;-0,3;-0,01;77,66;16168,60;10;340;80;420
0,42;0,21;0,1;0,3;60;-0,3;-0,08;70,69;16166,60;10;340;80;420
0,42;0,21;0,1;0,3;60;-0,5;0,05;67,95;16163,57;10;341;79;420
0,42;0,21;0,1;0,3;60;-0,3;0,05;51,73;16156,03;10;341;79;420
0,42;0,21;0,1;0,3;80;-0,5;-0,01;38,38;22361,45;15;335;85;420
0,42;0,21;0,1;0,25;60;-0,5;-0,01;34,05;17466,50;15;329;91;420
0,42;0,21;0,1;0,3;80;-0,5;-0,08;32,25;22355,65;15;335;85;420
0,42;0,21;0,1;0,25;60;-0,5;-0,08;31,13;17462,24;15;329;91;420
0,42;0,21;0,1;0,25;60;-0,5;0,05;26,83;17471,38;15;330;90;420
0,42;0,21;0,1;0,25;60;-0,3;-0,01;23,82;17485,15;15;329;91;420
0,42;0,21;0,1;0,25;60;-0,3;0,05;22,97;17487,57;15;331;89;420
0,42;0,21;0,1;0,3;80;-0,5;-0,01;20,68;19449,10;10;341;79;420
0,42;0,21;0,1;0,25;60;-0,3;-0,08;20,26;17477,02;15;329;91;420
0,42;0,21;0,1;0,3;80;-0,5;0,05;19,30;19455,93;10;342;78;420
0,42;0,21;0,1;0,3;80;-0,5;-0,08;18,99;19444,49;10;341;79;420
0,42;0,21;0,1;0,3;80;-0,3;-0,01;18,45;22381,38;15;335;85;420
0,42;0,21;0,1;0,3;80;-0,5;0,05;18,28;22371,86;15;336;84;420
0,42;0,21;0,1;0,3;80;-0,3;-0,01;17,84;19451,94;10;341;79;420
0,42;0,21;0,1;0,3;80;-0,3;-0,08;16,59;19446,89;10;341;79;420
0,42;0,21;0,1;0,3;80;-0,3;0,05;15,90;19459,33;10;342;78;420
0,42;0,21;0,1;0,3;80;-0,3;-0,08;14,96;22372,94;15;335;85;420
0,42;0,21;0,1;0,2;60;-0,5;0,05;1,85;16732,41;15;333;87;420
0,42;0,21;0,1;0,2;60;-0,5;-0,01;0,43;16729,86;15;332;88;420
0,42;0,21;0,1;0,3;80;-0,3;0,05;-0,53;22390,67;15;336;84;420
0,42;0,21;0,1;0,2;60;-0,5;-0,08;-0,72;16726,41;15;332;88;420
0,42;0,21;0,1;0,2;60;-0,3;0,05;-7,82;16742,08;15;333;87;420
0,42;0,21;0,1;0,2;60;-0,3;-0,08;-14,98;16740,67;15;332;88;420
0,42;0,21;0,1;0,2;60;-0,3;-0,01;-15,54;16745,83;15;332;88;420
0,42;0,21;0,1;0,2;60;-0,5;-0,01;-16,23;14688,37;10;348;72;420
0,42;0,21;0,1;0,2;60;-0,5;-0,08;-17,20;14689,34;10;348;72;420
0,42;0,21;0,1;0,2;60;-0,5;0,05;-18,15;14690,29;10;348;72;420
0,42;0,21;0,1;0,2;60;-0,3;-0,08;-26,03;14698,17;10;348;72;420
0,42;0,21;0,1;0,2;60;-0,3;-0,01;-28,01;14700,15;10;348;72;420
0,42;0,21;0,1;0,2;60;-0,3;0,05;-29,09;14701,23;10;348;72;420
0,42;0,21;0,1;0,3;60;-0,3;0,05;-34,73;18138,90;15;323;97;420
0,42;0,21;0,1;0,25;60;-0,5;0,05;-38,52;15165,66;10;338;82;420
0,42;0,21;0,1;0,3;60;-0,3;-0,01;-38,77;18131,11;15;320;100;420
0,42;0,21;0,1;0,25;60;-0,5;-0,01;-39,11;15162,18;10;337;83;420
0,42;0,21;0,1;0,3;60;-0,5;-0,01;-39,59;18120,07;15;320;100;420
0,42;0,21;0,1;0,3;60;-0,5;-0,08;-41,01;18116,90;15;320;100;420
0,42;0,21;0,1;0,25;60;-0,5;-0,08;-41,59;15159,96;10;337;83;420
0,42;0,21;0,1;0,3;60;-0,5;0,05;-42,09;18126,54;15;321;99;420
0,42;0,21;0,1;0,25;60;-0,3;-0,01;-44,07;15167,14;10;337;83;420
0,42;0,21;0,1;0,25;60;-0,3;0,05;-44,18;15171,32;10;338;82;420
0,42;0,21;0,1;0,3;60;-0,3;-0,08;-46,43;18125,09;15;320;100;420
0,42;0,21;0,1;0,25;60;-0,3;-0,08;-46,71;15165,08;10;337;83;420
0,42;0,21;0,1;0,35;60;-0,3;-0,01;-69,68;17229,32;10;331;89;420
0,42;0,21;0,1;0,35;60;-0,3;-0,08;-75,10;17226,04;10;331;89;420
0,42;0,21;0,1;0,35;80;-0,5;-0,01;-87,68;23751,17;15;327;93;420
0,42;0,21;0,1;0,35;60;-0,3;0,05;-87,90;17235,07;10;332;88;420
0,42;0,21;0,1;0,35;80;-0,5;-0,08;-87,93;23745,14;15;327;93;420
0,42;0,21;0,1;0,35;80;-0,3;-0,01;-88,93;23758,68;15;326;94;420
0,42;0,21;0,1;0,35;80;-0,5;0,05;-90,54;23759,46;15;328;92;420
0,42;0,21;0,1;0,35;60;-0,5;-0,01;-92,12;17223,09;10;331;89;420
0,42;0,21;0,1;0,35;60;-0,5;-0,08;-93,38;17220,08;10;331;89;420
0,42;0,21;0,1;0,35;80;-0,5;-0,08;-98,10;21162,00;10;334;86;420
0,42;0,21;0,1;0,35;80;-0,3;-0,08;-101,81;21165,71;10;334;86;420
0,42;0,21;0,1;0,35;80;-0,3;-0,08;-104,46;23750,21;15;326;94;420
0,42;0,21;0,1;0,35;80;-0,3;0,05;-106,88;23764,05;15;328;92;420
0,42;0,21;0,1;0,35;80;-0,5;-0,01;-112,17;21168,14;10;334;86;420
0,42;0,21;0,1;0,35;80;-0,5;0,05;-112,71;21179,11;10;335;85;420
0,42;0,21;0,1;0,35;105;-0,5;-0,01;-115,01;28762,69;15;333;87;420
0,42;0,21;0,15;0,3;105;-0,3;-0,08;229,16;27007,88;10;337;83;420
0,42;0,21;0,15;0,3;105;-0,3;0,05;221,18;27029,70;10;338;82;420
0,42;0,21;0,15;0,3;105;-0,5;-0,08;215,33;26992,48;10;337;83;420
0,42;0,21;0,15;0,3;105;-0,3;-0,01;214,73;27029,73;10;337;83;420
0,42;0,21;0,15;0,2;105;-0,3;-0,01;205,51;26306,02;15;343;77;420
0,42;0,21;0,15;0,3;105;-0,5;-0,01;198,39;27009,42;10;337;83;420
0,42;0,21;0,15;0,25;80;-0,3;0,05;198,20;20304,50;10;340;80;420
0,42;0,21;0,15;0,25;80;-0,3;-0,01;196,05;20302,85;10;338;82;420
0,42;0,21;0,15;0,3;105;-0,5;0,05;192,36;27015,45;10;337;83;420
0,42;0,21;0,15;0,25;80;-0,3;-0,08;191,78;20292,90;10;338;82;420
0,42;0,21;0,15;0,25;80;-0,5;-0,01;172,89;20292,77;10;338;82;420
0,42;0,21;0,15;0,25;80;-0,5;-0,08;172,68;20284,86;10;338;82;420
0,42;0,21;0,15;0,2;105;-0,3;-0,08;168,92;26238,12;15;342;78;420
0,42;0,21;0,15;0,25;80;-0,5;0,05;167,66;20296,51;10;339;81;420
0,42;0,21;0,15;0,2;105;-0,5;-0,01;158,43;26241,29;15;342;78;420
0,42;0,21;0,15;0,2;105;-0,3;0,05;156,77;25802,60;15;345;75;420
0,42;0,21;0,15;0,2;105;-0,5;-0,08;152,51;26163,30;15;342;78;420
0,42;0,21;0,15;0,2;105;-0,5;0,05;145,13;25798,81;15;344;76;420
0,42;0,21;0,15;0,25;105;-0,5;-0,08;132,41;27678,66;15;334;86;420
0,42;0,21;0,15;0,25;105;-0,5;-0,01;124,31;27686,76;15;334;86;420
0,42;0,21;0,15;0,25;105;-0,5;0,05;120,79;27690,28;15;334;86;420
0,42;0,21;0,15;0,25;105;-0,3;-0,08;119,16;27691,91;15;334;86;420
0,42;0,21;0,15;0,25;60;-0,5;-0,01;108,62;16460,43;10;326;94;420
0,42;0,21;0,15;0,25;105;-0,3;-0,01;107,33;27703,74;15;334;86;420
0,42;0,21;0,15;0,25;60;-0,5;0,05;107,07;16459,45;10;327;93;420
0,42;0,21;0,15;0,25;60;-0,5;-0,08;106,71;16455,43;10;326;94;420
0,42;0,21;0,15;0,25;105;-0,3;0,05;104,23;27706,84;15;334;86;420
0,42;0,21;0,15;0,25;80;-0,5;-0,08;101,99;22667,82;15;323;97;420
0,42;0,21;0,15;0,25;60;-0,3;0,05;101,09;16465,43;10;327;93;420
0,42;0,21;0,15;0,25;60;-0,3;-0,01;100,95;16468,10;10;326;94;420
0,42;0,21;0,15;0,25;60;-0,3;-0,08;100,63;16461,51;10;326;94;420
0,42;0,21;0,15;0,25;80;-0,5;0,05;98,95;22682,07;15;324;96;420
0,42;0,21;0,15;0,25;80;-0,5;-0,01;97,96;22677,86;15;323;97;420
